latitude,longitude
2806.7189N,8242.7525W
2806.7189N,8242.7524W
2806.719N,8242.7522W
2806.719N,8242.7521W
2806.719N,8242.7519W
2806.7191N,8242.7518W
2806.719N,8242.7516W
2806.719N,8242.7514W
2806.719N,8242.7513W
2806.719N,8242.7511W
2806.719N,8242.7509W
2806.719N,8242.7508W
2806.719N,8242.7506W
2806.719N,8242.7504W
2806.719N,8242.7501W
2806.7188N,8242.7498W
2806.7187N,8242.7496W
2806.7185N,8242.7493W
2806.7185N,8242.749W
2806.7186N,8242.7487W
2806.7187N,8242.7485W
2806.7191N,8242.7482W
2806.7192N,8242.748W
2806.7192N,8242.7479W
2806.7192N,8242.7476W
2806.7191N,8242.7474W
2806.7191N,8242.7471W
2806.7191N,8242.747W
2806.7191N,8242.7469W
2806.7191N,8242.7468W
2806.7192N,8242.7467W
2806.7192N,8242.7465W
2806.7192N,8242.7463W
2806.7192N,8242.7461W
2806.7192N,8242.7459W
2806.7192N,8242.7458W
2806.7192N,8242.7457W
2806.7192N,8242.7455W
2806.7192N,8242.7454W
2806.7193N,8242.7453W
2806.7193N,8242.7451W
2806.7193N,8242.745W
2806.7194N,8242.7448W
2806.7194N,8242.7447W
2806.7195N,8242.7446W
2806.7195N,8242.7445W
2806.7196N,8242.7443W
2806.7197N,8242.7442W
2806.7197N,8242.744W
2806.7199N,8242.7439W
2806.7199N,8242.7437W
2806.72N,8242.7435W
2806.7201N,8242.7433W
2806.7201N,8242.7431W
2806.7202N,8242.7429W
2806.7203N,8242.7425W
2806.7204N,8242.7422W
2806.7204N,8242.7419W
2806.7205N,8242.7417W
2806.7205N,8242.7415W
2806.7205N,8242.7413W
2806.7205N,8242.7411W
2806.7205N,8242.741W
2806.7204N,8242.7408W
2806.7204N,8242.7407W
2806.7203N,8242.7406W
2806.7203N,8242.7405W
2806.7203N,8242.7403W
2806.7202N,8242.7401W
2806.7202N,8242.74W
2806.7202N,8242.7399W
2806.7202N,8242.7398W
2806.7202N,8242.7398W
2806.7202N,8242.7397W
2806.7202N,8242.7396W
2806.7202N,8242.7394W
2806.7201N,8242.7393W
2806.7201N,8242.7392W
2806.7201N,8242.739W
2806.7201N,8242.7389W
2806.7201N,8242.7387W
2806.7201N,8242.7385W
2806.7202N,8242.7383W
2806.7202N,8242.7381W
2806.7203N,8242.7379W
2806.7204N,8242.7377W
2806.7205N,8242.7375W
2806.7205N,8242.7373W
2806.7205N,8242.7371W
2806.7205N,8242.737W
2806.7205N,8242.7369W
2806.7206N,8242.7368W
2806.7209N,8242.7367W
2806.721N,8242.7366W
2806.7211N,8242.7364W
2806.7212N,8242.7363W
2806.7214N,8242.7361W
2806.7217N,8242.7359W
2806.7217N,8242.7358W
2806.7218N,8242.7357W
2806.7219N,8242.7356W
2806.7218N,8242.7354W
2806.7219N,8242.7352W
2806.7219N,8242.7351W
2806.7219N,8242.7348W
2806.7219N,8242.7347W
2806.7219N,8242.7344W
2806.7219N,8242.7343W
2806.7219N,8242.7341W
2806.7219N,8242.7339W
2806.7219N,8242.7338W
2806.7219N,8242.7336W
2806.722N,8242.7335W
2806.7221N,8242.7333W
2806.7222N,8242.7332W
2806.7224N,8242.7331W
2806.7225N,8242.7329W
2806.7226N,8242.7326W
2806.7226N,8242.7324W
2806.7227N,8242.7322W
2806.7228N,8242.732W
2806.7228N,8242.7318W
2806.7228N,8242.7316W
2806.7228N,8242.7315W
2806.7229N,8242.7314W
2806.7229N,8242.7311W
2806.7229N,8242.7309W
2806.7229N,8242.7307W
2806.723N,8242.7306W
2806.723N,8242.7305W
2806.723N,8242.7303W
2806.723N,8242.7302W
2806.7231N,8242.7302W
2806.7231N,8242.73W
2806.7231N,8242.7298W
2806.723N,8242.7296W
2806.723N,8242.7295W
2806.723N,8242.7294W
2806.723N,8242.7294W
2806.7232N,8242.7293W
2806.7232N,8242.7291W
2806.7232N,8242.7289W
2806.7232N,8242.7286W
2806.7232N,8242.7284W
2806.7232N,8242.7283W
2806.7233N,8242.7282W
2806.7232N,8242.728W
2806.7232N,8242.7279W
2806.7232N,8242.7277W
2806.7232N,8242.7276W
2806.7232N,8242.7274W
2806.7231N,8242.7272W
2806.7232N,8242.7272W
2806.7233N,8242.7272W
2806.7234N,8242.7272W
2806.7233N,8242.7273W
2806.7234N,8242.7271W
2806.724N,8242.7269W
2806.7244N,8242.7267W
2806.7245N,8242.7265W
2806.7247N,8242.7263W
2806.7248N,8242.7262W
2806.7248N,8242.7261W
2806.7249N,8242.7261W
2806.7249N,8242.726W
2806.725N,8242.7259W
2806.725N,8242.7258W
2806.725N,8242.7257W
2806.725N,8242.7255W
2806.725N,8242.7254W
2806.7251N,8242.7253W
2806.7252N,8242.7253W
2806.7252N,8242.7252W
2806.7253N,8242.7251W
2806.7253N,8242.7251W
2806.7253N,8242.7249W
2806.7253N,8242.7249W
2806.7254N,8242.7247W
2806.7254N,8242.7246W
2806.7254N,8242.7245W
2806.7254N,8242.7244W
2806.7254N,8242.7244W
2806.7254N,8242.7243W
2806.7254N,8242.7242W
2806.7254N,8242.7241W
2806.7255N,8242.724W
2806.7254N,8242.7238W
2806.7254N,8242.7237W
2806.7254N,8242.7235W
2806.7254N,8242.7234W
2806.7254N,8242.7232W
2806.7254N,8242.7231W
2806.7254N,8242.723W
2806.7254N,8242.7229W
2806.7255N,8242.7227W
2806.7255N,8242.7224W
2806.7254N,8242.7222W
2806.7254N,8242.722W
2806.7255N,8242.7218W
2806.7254N,8242.7216W
2806.7255N,8242.7214W
2806.7261N,8242.721W
2806.7264N,8242.7206W
2806.7266N,8242.7204W
2806.7267N,8242.7202W
2806.7268N,8242.72W
2806.7268N,8242.7199W
2806.7269N,8242.7197W
2806.727N,8242.7195W
2806.7271N,8242.7193W
2806.7272N,8242.719W
2806.7272N,8242.7188W
2806.7272N,8242.7185W
2806.7273N,8242.7184W
2806.7274N,8242.7182W
2806.7275N,8242.7181W
2806.7276N,8242.7179W
2806.7276N,8242.7176W
2806.7276N,8242.7174W
2806.7278N,8242.7172W
2806.7278N,8242.717W
2806.7279N,8242.7168W
2806.728N,8242.7165W
2806.728N,8242.7163W
2806.728N,8242.716W
2806.7281N,8242.7159W
2806.7281N,8242.7157W
2806.7281N,8242.7155W
2806.728N,8242.7154W
2806.728N,8242.7151W
2806.728N,8242.715W
2806.728N,8242.7148W
2806.7282N,8242.7146W
2806.7282N,8242.7144W
2806.7283N,8242.7141W
2806.7284N,8242.7138W
2806.7285N,8242.7136W
2806.7285N,8242.7134W
2806.7285N,8242.7132W
2806.7285N,8242.713W
2806.7286N,8242.7128W
2806.7286N,8242.7126W
2806.7287N,8242.7125W
2806.7287N,8242.7124W
2806.7287N,8242.7122W
2806.7286N,8242.7121W
2806.7286N,8242.712W
2806.7286N,8242.7118W
2806.7286N,8242.7117W
2806.7285N,8242.7115W
2806.7285N,8242.7113W
2806.7285N,8242.7112W
2806.7284N,8242.7111W
2806.7284N,8242.7109W
2806.7283N,8242.7108W
2806.7283N,8242.7107W
2806.7282N,8242.7106W
2806.7282N,8242.7105W
2806.7282N,8242.7104W
2806.7281N,8242.7103W
2806.7281N,8242.7101W
2806.728N,8242.71W
2806.728N,8242.7098W
2806.7281N,8242.7097W
2806.7281N,8242.7096W
2806.7282N,8242.7094W
2806.7281N,8242.7094W
2806.7279N,8242.7093W
2806.7277N,8242.7091W
2806.7276N,8242.709W
2806.7275N,8242.7087W
2806.7275N,8242.7085W
2806.7274N,8242.7084W
2806.7274N,8242.7083W
2806.7273N,8242.7081W
2806.7273N,8242.708W
2806.7273N,8242.7079W
2806.7273N,8242.7078W
2806.7272N,8242.7077W
2806.7271N,8242.7076W
2806.7271N,8242.7074W
2806.727N,8242.7073W
2806.727N,8242.7072W
2806.727N,8242.7072W
2806.7269N,8242.7072W
2806.727N,8242.7071W
2806.727N,8242.7069W
2806.7271N,8242.7067W
2806.7272N,8242.7065W
2806.7272N,8242.7063W
2806.7272N,8242.7061W
2806.7273N,8242.706W
2806.7274N,8242.7058W
2806.7276N,8242.7057W
2806.7278N,8242.7054W
2806.7279N,8242.7051W
2806.7279N,8242.7048W
2806.7279N,8242.7045W
2806.728N,8242.7043W
2806.7281N,8242.7041W
2806.7282N,8242.7039W
2806.7283N,8242.7036W
2806.7283N,8242.7035W
2806.7284N,8242.7032W
2806.7285N,8242.703W
2806.7285N,8242.7028W
2806.7286N,8242.7026W
2806.7286N,8242.7024W
2806.7287N,8242.7023W
2806.7287N,8242.7021W
2806.7287N,8242.7019W
2806.7288N,8242.7017W
2806.7288N,8242.7016W
2806.7289N,8242.7015W
2806.7289N,8242.7014W
2806.729N,8242.7012W
2806.729N,8242.7011W
2806.7291N,8242.701W
2806.7291N,8242.7009W
2806.7292N,8242.7009W
2806.7292N,8242.7008W
2806.7293N,8242.7007W
2806.7293N,8242.7006W
2806.7294N,8242.7006W
2806.7295N,8242.7005W
2806.7297N,8242.7005W
2806.7298N,8242.7005W
2806.73N,8242.7004W
2806.7302N,8242.7002W
2806.7303N,8242.7W
2806.7304N,8242.6999W
2806.7305N,8242.6997W
2806.7306N,8242.6996W
2806.7306N,8242.6995W
2806.7306N,8242.6994W
2806.7306N,8242.6993W
2806.7306N,8242.6992W
2806.7306N,8242.6991W
2806.7306N,8242.6991W
2806.7306N,8242.699W
2806.7306N,8242.6989W
2806.7306N,8242.6988W
2806.7306N,8242.6986W
2806.7306N,8242.6985W
2806.7305N,8242.6983W
2806.7305N,8242.6982W
2806.7305N,8242.6981W
2806.7305N,8242.6979W
2806.7304N,8242.6977W
2806.7304N,8242.6976W
2806.7304N,8242.6974W
2806.7303N,8242.6973W
2806.7303N,8242.6972W
2806.7302N,8242.6971W
2806.7302N,8242.697W
2806.7302N,8242.697W
2806.7303N,8242.697W
2806.7303N,8242.6968W
2806.7304N,8242.6965W
2806.7305N,8242.6964W
2806.7305N,8242.6961W
2806.7306N,8242.6959W
2806.7306N,8242.6957W
2806.7305N,8242.6956W
2806.7305N,8242.6954W
2806.7305N,8242.6953W
2806.7305N,8242.6952W
2806.7304N,8242.6951W
2806.7304N,8242.695W
2806.7304N,8242.6949W
2806.7304N,8242.6947W
2806.7304N,8242.6946W
2806.7304N,8242.6945W
2806.7304N,8242.6944W
2806.7304N,8242.6942W
2806.7304N,8242.6941W
2806.7304N,8242.694W
2806.7304N,8242.6938W
2806.7305N,8242.6937W
2806.7305N,8242.6936W
2806.7305N,8242.6935W
2806.7306N,8242.6934W
2806.7306N,8242.6933W
2806.7306N,8242.6931W
2806.7306N,8242.693W
2806.7306N,8242.693W
2806.7307N,8242.6929W
2806.7307N,8242.6928W
2806.7307N,8242.6927W
2806.7307N,8242.6926W
2806.7307N,8242.6925W
2806.7306N,8242.6924W
2806.7307N,8242.6923W
2806.7306N,8242.6922W
2806.7306N,8242.6922W
2806.7305N,8242.692W
2806.7304N,8242.6918W
2806.7304N,8242.6917W
2806.7304N,8242.6915W
2806.7303N,8242.6913W
2806.7303N,8242.6911W
2806.7303N,8242.691W
2806.7303N,8242.6908W
2806.7303N,8242.6907W
2806.7303N,8242.6906W
2806.7303N,8242.6904W
2806.7303N,8242.6902W
2806.7303N,8242.6901W
2806.7303N,8242.69W
2806.7303N,8242.6898W
2806.7303N,8242.6897W
2806.7302N,8242.6895W
2806.7302N,8242.6893W
2806.7302N,8242.6892W
2806.7302N,8242.6891W
2806.7301N,8242.689W
2806.73N,8242.6889W
2806.73N,8242.6889W
2806.73N,8242.6888W
2806.73N,8242.6887W
2806.7299N,8242.6886W
2806.7299N,8242.6884W
2806.7298N,8242.6882W
2806.7298N,8242.688W
2806.7297N,8242.6877W
2806.7297N,8242.6875W
2806.7297N,8242.6873W
2806.7297N,8242.6872W
2806.7296N,8242.6871W
2806.7295N,8242.6868W
2806.7294N,8242.6865W
2806.7293N,8242.6863W
2806.7293N,8242.6861W
2806.7292N,8242.686W
2806.7292N,8242.6859W
2806.7292N,8242.6857W
2806.7291N,8242.6855W
2806.7291N,8242.6852W
2806.729N,8242.6849W
2806.729N,8242.6848W
2806.7289N,8242.6846W
2806.7289N,8242.6845W
2806.7288N,8242.6843W
2806.7288N,8242.6842W
2806.7287N,8242.684W
2806.7287N,8242.6839W
2806.7287N,8242.6837W
2806.7287N,8242.6836W
2806.7286N,8242.6835W
2806.7285N,8242.6833W
2806.7285N,8242.6831W
2806.7284N,8242.683W
2806.7283N,8242.6829W
2806.7282N,8242.6828W
2806.7282N,8242.6826W
2806.7281N,8242.6825W
2806.728N,8242.6823W
2806.7278N,8242.6821W
2806.7278N,8242.6819W
2806.7278N,8242.6818W
2806.7278N,8242.6817W
2806.7278N,8242.6815W
2806.7278N,8242.6814W
2806.7278N,8242.6813W
2806.7277N,8242.6812W
2806.7277N,8242.6811W
2806.7277N,8242.6809W
2806.7276N,8242.6808W
2806.7276N,8242.6807W
2806.7276N,8242.6806W
2806.7276N,8242.6805W
2806.7275N,8242.6803W
2806.7275N,8242.6802W
2806.7275N,8242.68W
2806.7275N,8242.6798W
2806.7276N,8242.6797W
2806.7277N,8242.6796W
2806.7278N,8242.6794W
2806.7278N,8242.6793W
2806.7279N,8242.6791W
2806.7279N,8242.6789W
2806.7282N,8242.6786W
2806.7285N,8242.6784W
2806.7286N,8242.6782W
2806.7286N,8242.6779W
2806.7285N,8242.6776W
2806.7285N,8242.6775W
2806.7285N,8242.6774W
2806.7285N,8242.6772W
2806.7285N,8242.6771W
2806.7285N,8242.6769W
2806.7285N,8242.6766W
2806.7284N,8242.6764W
2806.7285N,8242.6762W
2806.7284N,8242.676W
2806.7284N,8242.6758W
2806.7284N,8242.6756W
2806.7284N,8242.6755W
2806.7284N,8242.6753W
2806.7284N,8242.6752W
2806.7283N,8242.675W
2806.7283N,8242.675W
2806.7283N,8242.675W
2806.7282N,8242.6749W
2806.7282N,8242.6747W
2806.7282N,8242.6745W
2806.7281N,8242.6743W
2806.7281N,8242.674W
2806.7281N,8242.6738W
2806.7281N,8242.6737W
2806.728N,8242.6736W
2806.728N,8242.6735W
2806.728N,8242.6734W
2806.7279N,8242.6733W
2806.728N,8242.6731W
2806.728N,8242.673W
2806.728N,8242.6728W
2806.728N,8242.6727W
2806.728N,8242.6725W
2806.728N,8242.6724W
2806.728N,8242.6722W
2806.728N,8242.672W
2806.728N,8242.6719W
2806.728N,8242.6717W
2806.728N,8242.6715W
2806.7281N,8242.6714W
2806.7281N,8242.6713W
2806.7281N,8242.6711W
2806.7281N,8242.671W
2806.7282N,8242.6709W
2806.7282N,8242.6707W
2806.7282N,8242.6705W
2806.7283N,8242.6702W
2806.7283N,8242.67W
2806.7283N,8242.6698W
2806.7283N,8242.6696W
2806.7283N,8242.6694W
2806.7283N,8242.6692W
2806.7282N,8242.6689W
2806.7282N,8242.6687W
2806.7282N,8242.6685W
2806.7282N,8242.6683W
2806.7282N,8242.6682W
2806.7283N,8242.6679W
2806.7284N,8242.6677W
2806.7284N,8242.6676W
2806.7285N,8242.6673W
2806.7284N,8242.6671W
2806.7284N,8242.667W
2806.7284N,8242.6668W
2806.7284N,8242.6667W
2806.7283N,8242.6666W
2806.7283N,8242.6666W
2806.7283N,8242.6664W
2806.7284N,8242.6662W
2806.7285N,8242.666W
2806.7285N,8242.6658W
2806.7285N,8242.6657W
2806.7285N,8242.6656W
2806.7285N,8242.6654W
2806.7285N,8242.6653W
2806.7286N,8242.665W
2806.7286N,8242.6648W
2806.7286N,8242.6647W
2806.7286N,8242.6646W
2806.7286N,8242.6644W
2806.7286N,8242.6643W
2806.7286N,8242.6643W
2806.7286N,8242.6642W
2806.7287N,8242.6641W
2806.7287N,8242.664W
2806.7287N,8242.6639W
2806.7287N,8242.6639W
2806.7287N,8242.6638W
2806.7287N,8242.6638W
2806.7289N,8242.6638W
2806.729N,8242.6637W
2806.729N,8242.6634W
2806.729N,8242.6632W
2806.729N,8242.6631W
2806.729N,8242.6629W
2806.729N,8242.6626W
2806.7289N,8242.6622W
2806.7289N,8242.6619W
2806.7288N,8242.6616W
2806.7288N,8242.6614W
2806.7289N,8242.6613W
2806.7289N,8242.6612W
2806.7288N,8242.6609W
2806.7288N,8242.6607W
2806.7289N,8242.6605W
2806.729N,8242.6603W
2806.7291N,8242.66W
2806.7291N,8242.6597W
2806.729N,8242.6594W
2806.729N,8242.659W
2806.7291N,8242.6588W
2806.7291N,8242.6585W
2806.7291N,8242.6581W
2806.7291N,8242.6578W
2806.729N,8242.6575W
2806.729N,8242.6572W
2806.729N,8242.6569W
2806.729N,8242.6567W
2806.729N,8242.6564W
2806.729N,8242.6562W
2806.729N,8242.6561W
2806.729N,8242.6559W
2806.7291N,8242.6557W
2806.729N,8242.6555W
2806.729N,8242.6554W
2806.729N,8242.6553W
2806.7289N,8242.6551W
2806.7289N,8242.6546W
2806.7288N,8242.6542W
2806.7288N,8242.6539W
2806.7288N,8242.6538W
2806.7288N,8242.6536W
2806.7289N,8242.6535W
2806.729N,8242.6533W
2806.729N,8242.6533W
2806.7292N,8242.6531W
2806.7292N,8242.6529W
2806.7293N,8242.6528W
2806.7293N,8242.6526W
2806.7293N,8242.6525W
2806.7294N,8242.6524W
2806.7295N,8242.6522W
2806.7295N,8242.6521W
2806.7296N,8242.6519W
2806.7297N,8242.6518W
2806.7298N,8242.6517W
2806.7298N,8242.6516W
2806.7298N,8242.6515W
2806.7299N,8242.6514W
2806.7299N,8242.6512W
2806.7299N,8242.6511W
2806.7299N,8242.6509W
2806.7299N,8242.6508W
2806.7299N,8242.6506W
2806.7299N,8242.6505W
2806.7299N,8242.6504W
2806.73N,8242.6503W
2806.73N,8242.6501W
2806.7301N,8242.65W
2806.7302N,8242.6498W
2806.7303N,8242.6497W
2806.7304N,8242.6496W
2806.7305N,8242.6494W
2806.7305N,8242.6493W
2806.7306N,8242.6491W
2806.7307N,8242.6489W
2806.7307N,8242.6486W
2806.7308N,8242.6484W
2806.731N,8242.6482W
2806.731N,8242.648W
2806.7311N,8242.6479W
2806.7311N,8242.6478W
2806.7311N,8242.6477W
2806.7312N,8242.6475W
2806.7312N,8242.6475W
2806.7313N,8242.6474W
2806.7313N,8242.6472W
2806.7313N,8242.647W
2806.7314N,8242.6468W
2806.7314N,8242.6466W
2806.7315N,8242.6464W
2806.7315N,8242.6463W
2806.7315N,8242.6461W
2806.7314N,8242.646W
2806.7314N,8242.6459W
2806.7314N,8242.6458W
2806.7315N,8242.6457W
2806.7315N,8242.6456W
2806.7315N,8242.6455W
2806.7315N,8242.6453W
2806.7315N,8242.6452W
2806.7315N,8242.6451W
2806.7315N,8242.645W
2806.7314N,8242.6448W
2806.7313N,8242.6447W
2806.7312N,8242.6444W
2806.7311N,8242.6442W
2806.7311N,8242.6441W
2806.731N,8242.6439W
2806.731N,8242.6438W
2806.7309N,8242.6435W
2806.7308N,8242.6433W
2806.7307N,8242.6432W
2806.7306N,8242.643W
2806.7305N,8242.6428W
2806.7305N,8242.6426W
2806.7304N,8242.6424W
2806.7304N,8242.6423W
2806.7304N,8242.6421W
2806.7304N,8242.642W
2806.7304N,8242.6418W
2806.7304N,8242.6417W
2806.7304N,8242.6415W
2806.7304N,8242.6413W
2806.7303N,8242.6412W
2806.7303N,8242.641W
2806.7303N,8242.6409W
2806.7303N,8242.6407W
2806.7303N,8242.6406W
2806.7303N,8242.6405W
2806.7303N,8242.6404W
2806.7303N,8242.6402W
2806.7304N,8242.64W
2806.7304N,8242.6398W
2806.7305N,8242.6397W
2806.7305N,8242.6396W
2806.7306N,8242.6395W
2806.7306N,8242.6393W
2806.7307N,8242.6392W
2806.7307N,8242.639W
2806.7307N,8242.6389W
2806.7307N,8242.6387W
2806.7307N,8242.6385W
2806.7307N,8242.6384W
2806.7307N,8242.6382W
2806.7307N,8242.638W
2806.7307N,8242.6378W
2806.7307N,8242.6376W
2806.7307N,8242.6375W
2806.7308N,8242.6373W
2806.7308N,8242.6373W
2806.7309N,8242.6372W
2806.7309N,8242.6371W
2806.731N,8242.6371W
2806.731N,8242.637W
2806.7311N,8242.6369W
2806.7311N,8242.6368W
2806.7311N,8242.6367W
2806.7311N,8242.6366W
2806.7311N,8242.6365W
2806.7311N,8242.6364W
2806.731N,8242.6365W
2806.731N,8242.6364W
2806.731N,8242.6362W
2806.7309N,8242.6361W
2806.7309N,8242.6359W
2806.7308N,8242.6359W
2806.7308N,8242.6358W
2806.7308N,8242.6357W
2806.7307N,8242.6355W
2806.7306N,8242.6354W
2806.7306N,8242.6352W
2806.7305N,8242.6349W
2806.7304N,8242.6347W
2806.7304N,8242.6344W
2806.7303N,8242.634W
2806.7303N,8242.6339W
2806.7302N,8242.6337W
2806.7303N,8242.6336W
2806.7302N,8242.6334W
2806.7302N,8242.6333W
2806.7302N,8242.6332W
2806.7302N,8242.633W
2806.7301N,8242.6329W
2806.7301N,8242.6327W
2806.7301N,8242.6325W
2806.7301N,8242.6323W
2806.7302N,8242.6322W
2806.7302N,8242.632W
2806.7301N,8242.6318W
2806.7301N,8242.6316W
2806.73N,8242.6314W
2806.73N,8242.6313W
2806.7299N,8242.6311W
2806.7298N,8242.6309W
2806.7297N,8242.6308W
2806.7296N,8242.6305W
2806.7295N,8242.6304W
2806.7295N,8242.6302W
2806.7294N,8242.6301W
2806.7293N,8242.6299W
2806.7292N,8242.6298W
2806.729N,8242.6298W
2806.7289N,8242.6298W
2806.7288N,8242.6297W
2806.7286N,8242.6297W
2806.7285N,8242.6296W
2806.7282N,8242.6296W
2806.7281N,8242.6295W
2806.7283N,8242.6294W
2806.7285N,8242.6293W
2806.7285N,8242.6292W
2806.7285N,8242.6291W
2806.7285N,8242.6289W
2806.7285N,8242.6288W
2806.7285N,8242.6287W
2806.7285N,8242.6286W
2806.7285N,8242.6284W
2806.7285N,8242.6283W
2806.7285N,8242.6282W
2806.7285N,8242.628W
2806.7285N,8242.6279W
2806.7285N,8242.6277W
2806.7285N,8242.6276W
2806.7286N,8242.6275W
2806.7285N,8242.6273W
2806.7285N,8242.627W
2806.7284N,8242.6269W
2806.7284N,8242.6266W
2806.7284N,8242.6265W
2806.7284N,8242.6263W
2806.7284N,8242.6261W
2806.7284N,8242.6259W
2806.7284N,8242.6257W
2806.7283N,8242.6255W
2806.7283N,8242.6253W
2806.7284N,8242.625W
2806.7284N,8242.6248W
2806.7285N,8242.6247W
2806.7287N,8242.6245W
2806.7288N,8242.6244W
2806.7288N,8242.6243W
2806.7288N,8242.6242W
2806.7289N,8242.6241W
2806.729N,8242.624W
2806.729N,8242.6239W
2806.7289N,8242.6237W
2806.7288N,8242.6234W
2806.7287N,8242.6232W
2806.7287N,8242.623W
2806.7286N,8242.6228W
2806.7285N,8242.6226W
2806.7284N,8242.6224W
2806.7284N,8242.6222W
2806.7283N,8242.622W
2806.7283N,8242.6218W
2806.7283N,8242.6216W
2806.7282N,8242.6215W
2806.7282N,8242.6213W
2806.7282N,8242.6211W
2806.7281N,8242.621W
2806.728N,8242.6209W
2806.728N,8242.6209W
2806.7279N,8242.6208W
2806.7279N,8242.6206W
2806.7279N,8242.6205W
2806.7279N,8242.6203W
2806.7279N,8242.6201W
2806.7279N,8242.62W
2806.7279N,8242.6199W
2806.7279N,8242.6197W
2806.7279N,8242.6195W
2806.7279N,8242.6192W
2806.7279N,8242.6189W
2806.7278N,8242.6187W
2806.7277N,8242.6184W
2806.7277N,8242.6183W
2806.7277N,8242.6181W
2806.7277N,8242.618W
2806.7276N,8242.6179W
2806.7276N,8242.6177W
2806.7276N,8242.6176W
2806.7276N,8242.6174W
2806.7277N,8242.6173W
2806.7276N,8242.6172W
2806.7276N,8242.617W
2806.7275N,8242.6169W
2806.7275N,8242.6168W
2806.7274N,8242.6166W
2806.7274N,8242.6165W
2806.7273N,8242.6164W
2806.7274N,8242.6163W
2806.7273N,8242.6163W
2806.7273N,8242.6162W
2806.7273N,8242.6161W
2806.7273N,8242.616W
2806.7273N,8242.6159W
2806.7273N,8242.6158W
2806.7272N,8242.6157W
2806.7272N,8242.6155W
2806.7272N,8242.6153W
2806.7272N,8242.6151W
2806.7272N,8242.6149W
2806.7272N,8242.6148W
2806.7272N,8242.6147W
2806.7272N,8242.6145W
2806.7272N,8242.6143W
2806.7271N,8242.6142W
2806.7271N,8242.614W
2806.7271N,8242.6138W
2806.7271N,8242.6136W
2806.7271N,8242.6134W
2806.727N,8242.6132W
2806.727N,8242.613W
2806.727N,8242.6129W
2806.727N,8242.6127W
2806.727N,8242.6125W
2806.727N,8242.6123W
2806.727N,8242.612W
2806.727N,8242.6119W
2806.727N,8242.6117W
2806.727N,8242.6115W
2806.727N,8242.6113W
2806.7269N,8242.6111W
2806.7268N,8242.611W
2806.7268N,8242.6108W
2806.7267N,8242.6105W
2806.7267N,8242.6103W
2806.7268N,8242.6101W
2806.7268N,8242.6099W
2806.7268N,8242.6098W
2806.7269N,8242.6095W
2806.7268N,8242.6091W
2806.7268N,8242.6087W
2806.7267N,8242.6083W
2806.7267N,8242.6081W
2806.7266N,8242.6078W
2806.7265N,8242.6075W
2806.7265N,8242.6073W
2806.7266N,8242.6071W
2806.7267N,8242.6069W
2806.7268N,8242.6068W
2806.7268N,8242.6066W
2806.7269N,8242.6065W
2806.7269N,8242.6063W
2806.7269N,8242.6062W
2806.727N,8242.6061W
2806.727N,8242.606W
2806.727N,8242.6059W
2806.727N,8242.6057W
2806.7269N,8242.6056W
2806.7268N,8242.6054W
2806.7268N,8242.6052W
2806.7267N,8242.605W
2806.7267N,8242.6049W
2806.7266N,8242.6048W
2806.7265N,8242.6047W
2806.7265N,8242.6046W
2806.7265N,8242.6044W
2806.7264N,8242.6044W
2806.7264N,8242.6043W
2806.7264N,8242.6042W
2806.7264N,8242.6041W
2806.7264N,8242.604W
2806.7264N,8242.6039W
2806.7265N,8242.6038W
2806.7265N,8242.6037W
2806.7265N,8242.6036W
2806.7265N,8242.6035W
2806.7265N,8242.6034W
2806.7264N,8242.6033W
2806.7264N,8242.6032W
2806.7264N,8242.6031W
2806.7264N,8242.603W
2806.7263N,8242.6029W
2806.7263N,8242.6028W
2806.7264N,8242.6027W
2806.7264N,8242.6026W
2806.7263N,8242.6024W
2806.7263N,8242.6021W
2806.7263N,8242.6019W
2806.7262N,8242.6018W
2806.7262N,8242.6017W
2806.7261N,8242.6015W
2806.7261N,8242.6014W
2806.726N,8242.6012W
2806.7259N,8242.6011W
2806.7259N,8242.601W
2806.7258N,8242.6008W
2806.7259N,8242.6005W
2806.7259N,8242.6001W
2806.7258N,8242.5998W
2806.7258N,8242.5994W
2806.7258N,8242.5991W
2806.7258N,8242.5989W
2806.7258N,8242.5987W
2806.7258N,8242.5984W
2806.7258N,8242.5982W
2806.7258N,8242.598W
2806.7258N,8242.5979W
2806.7258N,8242.5977W
2806.7258N,8242.5976W
2806.7258N,8242.5974W
2806.7258N,8242.5972W
2806.7258N,8242.597W
2806.7258N,8242.5968W
2806.7258N,8242.5966W
2806.7258N,8242.5964W
2806.7258N,8242.5962W
2806.7258N,8242.5961W
2806.7258N,8242.5959W
2806.7258N,8242.5956W
2806.7258N,8242.5955W
2806.7258N,8242.5953W
2806.7258N,8242.5952W
2806.7257N,8242.5949W
2806.7257N,8242.5948W
2806.7257N,8242.5946W
2806.7256N,8242.5944W
2806.7256N,8242.5942W
2806.7257N,8242.5938W
2806.7257N,8242.5936W
2806.7256N,8242.5933W
2806.7256N,8242.593W
2806.7257N,8242.5928W
2806.7257N,8242.5927W
2806.7258N,8242.5925W
2806.7258N,8242.5923W
2806.7258N,8242.5921W
2806.7257N,8242.592W
2806.7257N,8242.5918W
2806.7257N,8242.5916W
2806.7257N,8242.5915W
2806.7257N,8242.5913W
2806.7257N,8242.5911W
2806.7257N,8242.5909W
2806.7257N,8242.5908W
2806.7257N,8242.5906W
2806.7257N,8242.5904W
