Date,Time,Lat,NS,Lon,EW,Alt,Knots,m/s,dt,distance,,"latitude,longitude"
251214,174748.4,2806.6933,N,8242.8396,W,-8,2.49,1.2809666666,0.2,57.634239995,,"2806.6933N,8242.8396W"
251214,174748.6,2806.6933,N,8242.8395,W,-7.9,2.53,1.3015444443,0.2,57.8945488839,,"2806.6933N,8242.8395W"
251214,174748.8,2806.6933,N,8242.8395,W,-7.6,2.55,1.3118333332,0.2,58.1569155505,,"2806.6933N,8242.8395W"
251214,174749,2806.6934,N,8242.8394,W,-7.4,2.66,1.3684222221,0.2,58.4305999949,,"2806.6934N,8242.8394W"
251214,174749.2,2806.6935,N,8242.8393,W,-7.3,2.66,1.3684222221,0.2,58.7042844394,,"2806.6935N,8242.8393W"
251214,174749.4,2806.6936,N,8242.8392,W,-7.3,2.75,1.4147222221,0.2,58.9872288838,,"2806.6936N,8242.8392W"
251214,174749.6,2806.6938,N,8242.8391,W,-7.1,2.89,1.4867444443,0.2,59.2845777726,,"2806.6938N,8242.8391W"
251214,174749.8,2806.694,N,8242.8391,W,-6.9,3.11,1.5999222221,0.2,59.604562217,,"2806.694N,8242.8391W"
251214,174750,2806.6942,N,8242.8391,W,-6.5,3.18,1.6359333332,0.2,59.9317488837,,"2806.6942N,8242.8391W"
251214,174750.2,2806.6944,N,8242.8391,W,-6.2,3.16,1.6256444443,0.2,60.2568777726,,"2806.6944N,8242.8391W"
251214,174750.4,2806.6945,N,8242.839,W,-6,3.19,1.6410777776,0.2,60.5850933281,,"2806.6945N,8242.839W"
251214,174750.6,2806.6946,N,8242.8389,W,-5.9,3.36,1.7285333332,0.2,60.9307999947,,"2806.6946N,8242.8389W"
251214,174750.8,2806.6948,N,8242.8388,W,-5.7,3.46,1.7799777776,0.2,61.2867955502,,"2806.6948N,8242.8388W"
251214,174751,2806.6949,N,8242.8388,W,-5.4,3.36,1.7285333332,0.2,61.6325022169,,"2806.6949N,8242.8388W"
251214,174751.2,2806.695,N,8242.8387,W,-5,3.2,1.6462222221,0.2,61.9617466613,,"2806.695N,8242.8387W"
251214,174751.4,2806.6951,N,8242.8387,W,-4.8,3.14,1.6153555554,0.2,62.2848177724,,"2806.6951N,8242.8387W"
251214,174751.6,2806.6952,N,8242.8387,W,-4.5,3.01,1.5484777776,0.2,62.5945133279,,"2806.6952N,8242.8387W"
251214,174751.8,2806.6952,N,8242.8387,W,-4.2,2.82,1.4507333332,0.2,62.8846599945,,"2806.6952N,8242.8387W"
251214,174752,2806.6953,N,8242.8386,W,-4,2.74,1.4095777777,0.2,63.1665755501,,"2806.6953N,8242.8386W"
251214,174752.2,2806.6954,N,8242.8386,W,-3.8,2.61,1.3426999999,0.2,63.4351155501,,"2806.6954N,8242.8386W"
251214,174752.4,2806.6955,N,8242.8387,W,-3.5,2.41,1.239811111,0.2,63.6830777722,,"2806.6955N,8242.8387W"
251214,174752.6,2806.6956,N,8242.8386,W,-3.4,2.27,1.1677888888,0.2,63.91663555,,"2806.6956N,8242.8386W"
251214,174752.8,2806.6956,N,8242.8386,W,-3.2,2.23,1.147211111,0.2,64.1460777722,,"2806.6956N,8242.8386W"
251214,174753,2806.6957,N,8242.8385,W,-3.2,2.27,1.1677888888,0.2,64.37963555,,"2806.6957N,8242.8385W"
251214,174753.2,2806.6959,N,8242.8385,W,-3.1,2.35,1.2089444443,0.2,64.6214244389,,"2806.6959N,8242.8385W"
251214,174753.4,2806.696,N,8242.8385,W,-3,2.27,1.1677888888,0.2,64.8549822166,,"2806.696N,8242.8385W"
251214,174753.6,2806.6961,N,8242.8384,W,-2.7,2.38,1.2243777777,0.2,65.0998577721,,"2806.6961N,8242.8384W"
251214,174753.8,2806.6962,N,8242.8383,W,-2.5,2.57,1.3221222221,0.2,65.3642822165,,"2806.6962N,8242.8383W"
251214,174754,2806.6963,N,8242.8382,W,-2.3,2.76,1.4198666665,0.2,65.6482555499,,"2806.6963N,8242.8382W"
251214,174754.2,2806.6964,N,8242.8381,W,-2.1,2.83,1.4558777777,0.2,65.9394311054,,"2806.6964N,8242.8381W"
251214,174754.4,2806.6966,N,8242.838,W,-1.8,2.98,1.5330444443,0.2,66.2460399942,,"2806.6966N,8242.838W"
251214,174754.6,2806.6967,N,8242.8379,W,-1.6,3.17,1.6307888887,0.2,66.572197772,,"2806.6967N,8242.8379W"
251214,174754.8,2806.6969,N,8242.8378,W,-1.3,3.15,1.6204999999,0.2,66.896297772,,"2806.6969N,8242.8378W"
251214,174755,2806.697,N,8242.8377,W,-1.1,3.08,1.5844888888,0.2,67.2131955497,,"2806.697N,8242.8377W"
251214,174755.2,2806.6971,N,8242.8377,W,-0.8,3.03,1.5587666665,0.2,67.5249488831,,"2806.6971N,8242.8377W"
251214,174755.4,2806.6972,N,8242.8376,W,-0.3,2.95,1.517611111,0.2,67.8284711052,,"2806.6972N,8242.8376W"
251214,174755.6,2806.6973,N,8242.8377,W,0.2,2.88,1.4815999999,0.2,68.1247911052,,"2806.6973N,8242.8377W"
251214,174755.8,2806.6974,N,8242.8377,W,0.6,2.59,1.332411111,0.2,68.3912733274,,"2806.6974N,8242.8377W"
251214,174756,2806.6975,N,8242.8378,W,0.9,2.35,1.2089444443,0.2,68.6330622163,,"2806.6975N,8242.8378W"
251214,174756.2,2806.6974,N,8242.8394,W,6.5,2.17,1.1163444443,0.2,68.8563311052,,"2806.6974N,8242.8394W"
251214,174756.4,2806.6975,N,8242.8399,W,8.4,2.16,1.1111999999,0.2,69.0785711051,,"2806.6975N,8242.8399W"
251214,174756.6,2806.6975,N,8242.8398,W,8.6,2.13,1.0957666666,0.2,69.2977244384,,"2806.6975N,8242.8398W"
251214,174756.8,2806.6976,N,8242.8397,W,8.6,2.1,1.0803333332,0.2,69.5137911051,,"2806.6976N,8242.8397W"
251214,174757,2806.6976,N,8242.8396,W,8.6,2.01,1.0340333332,0.2,69.7205977717,,"2806.6976N,8242.8396W"
251214,174757.2,2806.6977,N,8242.8395,W,8.6,1.93,0.9928777777,0.2,69.9191733273,,"2806.6977N,8242.8395W"
251214,174757.4,2806.6977,N,8242.8396,W,9.1,1.81,0.9311444444,0.2,70.1054022161,,"2806.6977N,8242.8396W"
251214,174757.6,2806.6978,N,8242.8398,W,9.8,1.92,0.9877333332,0.2,70.3029488828,,"2806.6978N,8242.8398W"
251214,174757.8,2806.6979,N,8242.8399,W,10.6,2.19,1.1266333332,0.2,70.5282755494,,"2806.6979N,8242.8399W"
251214,174758,2806.6981,N,8242.8399,W,10.9,2.35,1.2089444443,0.2,70.7700644383,,"2806.6981N,8242.8399W"
251214,174758.2,2806.6982,N,8242.8399,W,11,2.36,1.2140888888,0.2,71.0128822161,,"2806.6982N,8242.8399W"
251214,174758.4,2806.6983,N,8242.8399,W,11.1,2.39,1.2295222221,0.2,71.2587866605,,"2806.6983N,8242.8399W"
251214,174758.6,2806.6983,N,8242.8398,W,11.3,2.34,1.2037999999,0.2,71.4995466605,,"2806.6983N,8242.8398W"
251214,174758.8,2806.6984,N,8242.8398,W,11.3,2.38,1.2243777777,0.2,71.744422216,,"2806.6984N,8242.8398W"
251214,174759,2806.6985,N,8242.8395,W,11.3,2.36,1.2140888888,0.2,71.9872399938,,"2806.6985N,8242.8395W"
251214,174759.2,2806.6985,N,8242.8395,W,11.3,2.39,1.2295222221,0.2,72.2331444382,,"2806.6985N,8242.8395W"
251214,174759.4,2806.6986,N,8242.8395,W,11.3,2.34,1.2037999999,0.2,72.4739044382,,"2806.6986N,8242.8395W"
251214,174759.6,2806.6987,N,8242.8396,W,11.4,2.2,1.1317777777,0.2,72.7002599937,,"2806.6987N,8242.8396W"
251214,174759.8,2806.6988,N,8242.8395,W,11.3,2.2,1.1317777777,0.2,72.9266155492,,"2806.6988N,8242.8395W"
251214,174800,2806.6989,N,8242.8395,W,11.2,2.31,1.1883666666,0.2,73.1642888825,,"2806.6989N,8242.8395W"
251214,174800.2,2806.699,N,8242.8394,W,11.1,2.36,1.2140888888,0.2,73.4071066603,,"2806.699N,8242.8394W"
251214,174800.4,2806.6991,N,8242.8393,W,10.9,2.27,1.1677888888,0.2,73.6406644381,,"2806.6991N,8242.8393W"
251214,174800.6,2806.6991,N,8242.8391,W,10.8,2.49,1.2809666666,0.2,73.8968577714,,"2806.6991N,8242.8391W"
251214,174800.8,2806.6992,N,8242.839,W,10.8,2.58,1.3272666666,0.2,74.1623111047,,"2806.6992N,8242.839W"
251214,174801,2806.6992,N,8242.8389,W,10.7,2.67,1.3735666665,0.2,74.437024438,,"2806.6992N,8242.8389W"
251214,174801.2,2806.6993,N,8242.8387,W,10.6,2.7,1.3889999999,0.2,74.714824438,,"2806.6993N,8242.8387W"
251214,174801.4,2806.6993,N,8242.8385,W,10.5,2.84,1.4610222221,0.2,75.0070288824,,"2806.6993N,8242.8385W"
251214,174801.6,2806.6994,N,8242.8383,W,10.4,3.13,1.610211111,0.2,75.3290711046,,"2806.6994N,8242.8383W"
251214,174801.8,2806.6995,N,8242.8382,W,10.4,2.98,1.5330444443,0.2,75.6356799934,,"2806.6995N,8242.8382W"
251214,174802,2806.6996,N,8242.8381,W,10.4,2.68,1.378711111,0.2,75.9114222156,,"2806.6996N,8242.8381W"
251214,174802.2,2806.6996,N,8242.838,W,10.4,2.58,1.3272666666,0.2,76.176875549,,"2806.6996N,8242.838W"
251214,174802.4,2806.6996,N,8242.8378,W,10.4,2.44,1.2552444443,0.2,76.4279244378,,"2806.6996N,8242.8378W"
251214,174802.6,2806.6996,N,8242.8376,W,10.4,2.35,1.2089444443,0.2,76.6697133267,,"2806.6996N,8242.8376W"
251214,174802.8,2806.6997,N,8242.8375,W,10.4,2.26,1.1626444443,0.2,76.9022422155,,"2806.6997N,8242.8375W"
251214,174803,2806.6997,N,8242.8373,W,10.5,2.14,1.100911111,0.2,77.1224244378,,"2806.6997N,8242.8373W"
251214,174803.2,2806.6998,N,8242.8372,W,10.7,2.07,1.0648999999,0.2,77.3354044378,,"2806.6998N,8242.8372W"
251214,174803.4,2806.6999,N,8242.8371,W,10.8,2.04,1.0494666666,0.2,77.5452977711,,"2806.6999N,8242.8371W"
251214,174803.6,2806.6999,N,8242.837,W,11,2.02,1.0391777777,0.2,77.7531333266,,"2806.6999N,8242.837W"
251214,174803.8,2806.7,N,8242.8369,W,11.1,2.15,1.1060555555,0.2,77.9743444377,,"2806.7N,8242.8369W"
251214,174804,2806.7001,N,8242.8368,W,11.2,2.23,1.147211111,0.2,78.2037866599,,"2806.7001N,8242.8368W"
251214,174804.2,2806.7002,N,8242.8367,W,11.2,2.24,1.1523555555,0.2,78.434257771,,"2806.7002N,8242.8367W"
251214,174804.4,2806.7003,N,8242.8366,W,11.3,2.29,1.1780777777,0.2,78.6698733265,,"2806.7003N,8242.8366W"
251214,174804.6,2806.7004,N,8242.8365,W,11.4,2.32,1.193511111,0.2,78.9085755487,,"2806.7004N,8242.8365W"
251214,174804.8,2806.7004,N,8242.8364,W,11.4,2.38,1.2243777777,0.2,79.1534511042,,"2806.7004N,8242.8364W"
251214,174805,2806.7005,N,8242.8363,W,11.6,2.35,1.2089444443,0.2,79.3952399931,,"2806.7005N,8242.8363W"
251214,174805.2,2806.7005,N,8242.836,W,11.8,2.38,1.2243777777,0.2,79.6401155487,,"2806.7005N,8242.836W"
251214,174805.4,2806.7006,N,8242.8358,W,12,2.16,1.1111999999,0.2,79.8623555486,,"2806.7006N,8242.8358W"
251214,174805.6,2806.7006,N,8242.8356,W,12.1,2.07,1.0648999999,0.2,80.0753355486,,"2806.7006N,8242.8356W"
251214,174805.8,2806.7007,N,8242.8354,W,12.3,2.03,1.0443222221,0.2,80.284199993,,"2806.7007N,8242.8354W"
251214,174806,2806.7008,N,8242.8353,W,12.4,1.92,0.9877333332,0.2,80.4817466597,,"2806.7008N,8242.8353W"
251214,174806.2,2806.7008,N,8242.8351,W,12.5,1.91,0.9825888888,0.2,80.6782644375,,"2806.7008N,8242.8351W"
251214,174806.4,2806.7008,N,8242.835,W,12.5,1.96,1.008311111,0.2,80.8799266597,,"2806.7008N,8242.835W"
251214,174806.6,2806.7008,N,8242.835,W,12.5,1.91,0.9825888888,0.2,81.0764444374,,"2806.7008N,8242.835W"
251214,174806.8,2806.7009,N,8242.835,W,12.6,1.91,0.9825888888,0.2,81.2729622152,,"2806.7009N,8242.835W"
251214,174807,2806.7009,N,8242.835,W,12.6,1.78,0.915711111,0.2,81.4561044374,,"2806.7009N,8242.835W"
251214,174807.2,2806.701,N,8242.835,W,12.6,1.75,0.9002777777,0.2,81.6361599929,,"2806.701N,8242.835W"
251214,174807.4,2806.7011,N,8242.835,W,12.6,1.79,0.9208555555,0.2,81.820331104,,"2806.7011N,8242.835W"
251214,174807.6,2806.7012,N,8242.835,W,12.6,1.68,0.8642666666,0.2,81.9931844373,,"2806.7012N,8242.835W"
251214,174807.8,2806.7012,N,8242.835,W,12.6,1.59,0.8179666666,0.2,82.1567777707,,"2806.7012N,8242.835W"
251214,174808,2806.7012,N,8242.835,W,12.6,1.49,0.7665222222,0.2,82.3100822151,,"2806.7012N,8242.835W"
251214,174808.2,2806.7013,N,8242.8349,W,12.5,1.41,0.7253666666,0.2,82.4551555484,,"2806.7013N,8242.8349W"
251214,174808.4,2806.7014,N,8242.8349,W,12.5,1.32,0.6790666666,0.2,82.5909688817,,"2806.7014N,8242.8349W"
251214,174808.6,2806.7015,N,8242.835,W,12.7,1.35,0.6944999999,0.2,82.7298688817,,"2806.7015N,8242.835W"
251214,174808.8,2806.7015,N,8242.835,W,12.7,1.36,0.6996444444,0.2,82.8697977706,,"2806.7015N,8242.835W"
251214,174809,2806.7016,N,8242.835,W,12.8,1.3,0.6687777777,0.2,83.0035533261,,"2806.7016N,8242.835W"
251214,174809.2,2806.7016,N,8242.835,W,12.8,1.37,0.7047888888,0.2,83.1445111039,,"2806.7016N,8242.835W"
251214,174809.4,2806.7017,N,8242.8349,W,12.8,1.45,0.7459444444,0.2,83.2936999928,,"2806.7017N,8242.8349W"
251214,174809.6,2806.7017,N,8242.8349,W,12.8,1.46,0.7510888888,0.2,83.4439177706,,"2806.7017N,8242.8349W"
251214,174809.8,2806.7017,N,8242.8348,W,12.8,1.41,0.7253666666,0.2,83.5889911039,,"2806.7017N,8242.8348W"
251214,174810,2806.7018,N,8242.8349,W,12.7,1.32,0.6790666666,0.2,83.7248044372,,"2806.7018N,8242.8349W"
251214,174810.2,2806.7018,N,8242.8349,W,12.7,1.26,0.6481999999,0.2,83.8544444372,,"2806.7018N,8242.8349W"
251214,174810.4,2806.7019,N,8242.8348,W,12.7,1.27,0.6533444444,0.2,83.9851133261,,"2806.7019N,8242.8348W"
251214,174810.6,2806.702,N,8242.8347,W,12.7,1.35,0.6944999999,0.2,84.124013326,,"2806.702N,8242.8347W"
251214,174810.8,2806.702,N,8242.8346,W,12.7,1.42,0.730511111,0.2,84.2701155482,,"2806.702N,8242.8346W"
251214,174811,2806.7021,N,8242.8346,W,12.7,1.45,0.7459444444,0.2,84.4193044371,,"2806.7021N,8242.8346W"
251214,174811.2,2806.7022,N,8242.8345,W,12.7,1.45,0.7459444444,0.2,84.568493326,,"2806.7022N,8242.8345W"
251214,174811.4,2806.7023,N,8242.8344,W,12.7,1.46,0.7510888888,0.2,84.7187111038,,"2806.7023N,8242.8344W"
251214,174811.6,2806.7024,N,8242.8344,W,12.8,1.5,0.7716666666,0.2,84.8730444371,,"2806.7024N,8242.8344W"
251214,174811.8,2806.7025,N,8242.8343,W,12.8,1.59,0.8179666666,0.2,85.0366377704,,"2806.7025N,8242.8343W"
251214,174812,2806.7027,N,8242.8343,W,12.8,1.63,0.8385444444,0.2,85.2043466593,,"2806.7027N,8242.8343W"
251214,174812.2,2806.7028,N,8242.8342,W,12.8,1.63,0.8385444444,0.2,85.3720555482,,"2806.7028N,8242.8342W"
251214,174812.4,2806.7029,N,8242.8342,W,12.9,1.63,0.8385444444,0.2,85.539764437,,"2806.7029N,8242.8342W"
251214,174812.6,2806.7029,N,8242.8342,W,12.8,1.55,0.7973888888,0.2,85.6992422148,,"2806.7029N,8242.8342W"
251214,174812.8,2806.703,N,8242.8342,W,12.8,1.51,0.776811111,0.2,85.854604437,,"2806.703N,8242.8342W"
251214,174813,2806.7031,N,8242.8342,W,12.7,1.5,0.7716666666,0.2,86.0089377703,,"2806.7031N,8242.8342W"
251214,174813.2,2806.7032,N,8242.8342,W,12.7,1.5,0.7716666666,0.2,86.1632711037,,"2806.7032N,8242.8342W"
251214,174813.4,2806.7033,N,8242.8343,W,12.7,1.47,0.7562333333,0.2,86.3145177703,,"2806.7033N,8242.8343W"
251214,174813.6,2806.7034,N,8242.8343,W,12.7,1.42,0.730511111,0.2,86.4606199925,,"2806.7034N,8242.8343W"
251214,174813.8,2806.7034,N,8242.8343,W,12.6,1.39,0.7150777777,0.2,86.603635548,,"2806.7034N,8242.8343W"
251214,174814,2806.7034,N,8242.8342,W,12.6,1.36,0.6996444444,0.2,86.7435644369,,"2806.7034N,8242.8342W"
251214,174814.2,2806.7035,N,8242.8342,W,12.5,1.35,0.6944999999,0.2,86.8824644369,,"2806.7035N,8242.8342W"
251214,174814.4,2806.7036,N,8242.8342,W,12.5,1.34,0.6893555555,0.2,87.020335548,,"2806.7036N,8242.8342W"
251214,174814.6,2806.7036,N,8242.8342,W,12.4,1.33,0.6842111111,0.2,87.1571777702,,"2806.7036N,8242.8342W"
251214,174814.8,2806.7037,N,8242.8342,W,12.3,1.29,0.6636333333,0.2,87.2899044369,,"2806.7037N,8242.8342W"
251214,174815,2806.7038,N,8242.8342,W,12.2,1.27,0.6533444444,0.2,87.4205733258,,"2806.7038N,8242.8342W"
251214,174815.2,2806.7038,N,8242.8342,W,12.1,1.25,0.6430555555,0.2,87.5491844369,,"2806.7038N,8242.8342W"
251214,174815.4,2806.7039,N,8242.8343,W,12.1,1.23,0.6327666666,0.2,87.6757377702,,"2806.7039N,8242.8343W"
251214,174815.6,2806.7039,N,8242.8343,W,12,1.19,0.6121888888,0.2,87.798175548,,"2806.7039N,8242.8343W"
251214,174815.8,2806.7039,N,8242.8342,W,12,1.16,0.5967555555,0.2,87.917526659,,"2806.7039N,8242.8342W"
251214,174816,2806.7039,N,8242.8342,W,11.9,1.11,0.5710333333,0.2,88.0317333257,,"2806.7039N,8242.8342W"
251214,174816.2,2806.7039,N,8242.8342,W,11.8,1.07,0.5504555555,0.2,88.1418244368,,"2806.7039N,8242.8342W"
251214,174816.4,2806.7039,N,8242.8342,W,11.8,1.01,0.5195888888,0.2,88.2457422146,,"2806.7039N,8242.8342W"
251214,174816.6,2806.7039,N,8242.8342,W,11.7,0.98,0.5041555555,0.2,88.3465733257,,"2806.7039N,8242.8342W"
251214,174816.8,2806.7039,N,8242.8341,W,11.6,0.96,0.4938666666,0.2,88.445346659,,"2806.7039N,8242.8341W"
251214,174817,2806.704,N,8242.8341,W,11.6,0.95,0.4887222222,0.2,88.5430911034,,"2806.704N,8242.8341W"
251214,174817.2,2806.704,N,8242.8341,W,11.5,0.94,0.4835777777,0.2,88.639806659,,"2806.704N,8242.8341W"
251214,174817.4,2806.704,N,8242.8341,W,11.4,0.88,0.4527111111,0.2,88.7303488812,,"2806.704N,8242.8341W"
251214,174817.6,2806.7039,N,8242.834,W,11.4,0.85,0.4372777777,0.2,88.8178044368,,"2806.7039N,8242.834W"
251214,174817.8,2806.7039,N,8242.834,W,11.3,0.82,0.4218444444,0.2,88.9021733256,,"2806.7039N,8242.834W"
251214,174818,2806.7039,N,8242.8339,W,11.2,0.8,0.4115555555,0.2,88.9844844367,,"2806.7039N,8242.8339W"
251214,174818.2,2806.7039,N,8242.8339,W,11.1,0.82,0.4218444444,0.2,89.0688533256,,"2806.7039N,8242.8339W"
251214,174818.4,2806.704,N,8242.8338,W,11,0.86,0.4424222222,0.2,89.1573377701,,"2806.704N,8242.8338W"
251214,174818.6,2806.704,N,8242.8338,W,11,0.92,0.4732888888,0.2,89.2519955478,,"2806.704N,8242.8338W"
251214,174818.8,2806.7042,N,8242.8337,W,10.9,1.01,0.5195888888,0.2,89.3559133256,,"2806.7042N,8242.8337W"
251214,174819,2806.7044,N,8242.8337,W,10.9,1.07,0.5504555555,0.2,89.4660044367,,"2806.7044N,8242.8337W"
251214,174819.2,2806.7045,N,8242.8337,W,10.8,1.09,0.5607444444,0.2,89.5781533256,,"2806.7045N,8242.8337W"
251214,174819.4,2806.7045,N,8242.8337,W,10.7,1.12,0.5761777777,0.2,89.6933888811,,"2806.7045N,8242.8337W"
251214,174819.6,2806.7046,N,8242.8335,W,10.6,1.16,0.5967555555,0.2,89.8127399922,,"2806.7046N,8242.8335W"
251214,174819.8,2806.7047,N,8242.8334,W,10.5,1.19,0.6121888888,0.2,89.93517777,,"2806.7047N,8242.8334W"
251214,174820,2806.7047,N,8242.8333,W,10.4,1.23,0.6327666666,0.2,90.0617311033,,"2806.7047N,8242.8333W"
251214,174820.2,2806.7048,N,8242.8332,W,10.3,1.26,0.6481999999,0.2,90.1913711033,,"2806.7048N,8242.8332W"
251214,174820.4,2806.7049,N,8242.8331,W,10.3,1.28,0.6584888888,0.2,90.3230688811,,"2806.7049N,8242.8331W"
251214,174820.6,2806.7049,N,8242.833,W,10.2,1.3,0.6687777777,0.2,90.4568244366,,"2806.7049N,8242.833W"
251214,174820.8,2806.705,N,8242.833,W,10.1,1.3,0.6687777777,0.2,90.5905799921,,"2806.705N,8242.833W"
251214,174821,2806.705,N,8242.8329,W,10,1.31,0.6739222222,0.2,90.7253644366,,"2806.705N,8242.8329W"
251214,174821.2,2806.7051,N,8242.8328,W,9.9,1.36,0.6996444444,0.2,90.8652933255,,"2806.7051N,8242.8328W"
251214,174821.4,2806.7053,N,8242.8327,W,9.9,1.43,0.7356555555,0.2,91.0124244366,,"2806.7053N,8242.8327W"
251214,174821.6,2806.7054,N,8242.8327,W,9.8,1.49,0.7665222222,0.2,91.165728881,,"2806.7054N,8242.8327W"
251214,174821.8,2806.7055,N,8242.8326,W,9.7,1.56,0.8025333333,0.2,91.3262355476,,"2806.7055N,8242.8326W"
251214,174822,2806.7057,N,8242.8325,W,9.6,1.63,0.8385444444,0.2,91.4939444365,,"2806.7057N,8242.8325W"
251214,174822.2,2806.7058,N,8242.8324,W,9.6,1.66,0.8539777777,0.2,91.6647399921,,"2806.7058N,8242.8324W"
251214,174822.4,2806.706,N,8242.8324,W,9.5,1.74,0.8951333333,0.2,91.8437666587,,"2806.706N,8242.8324W"
251214,174822.6,2806.7061,N,8242.8323,W,9.4,1.79,0.9208555555,0.2,92.0279377698,,"2806.7061N,8242.8323W"
251214,174822.8,2806.7063,N,8242.8322,W,9.4,2.06,1.0597555555,0.2,92.2398888809,,"2806.7063N,8242.8322W"
251214,174823,2806.7065,N,8242.8322,W,9.3,2.1,1.0803333332,0.2,92.4559555475,,"2806.7065N,8242.8322W"
251214,174823.2,2806.7066,N,8242.8322,W,9.2,2.04,1.0494666666,0.2,92.6658488809,,"2806.7066N,8242.8322W"
251214,174823.4,2806.7067,N,8242.8322,W,9.1,2.1,1.0803333332,0.2,92.8819155475,,"2806.7067N,8242.8322W"
251214,174823.6,2806.7068,N,8242.8322,W,9.1,2.06,1.0597555555,0.2,93.0938666586,,"2806.7068N,8242.8322W"
251214,174823.8,2806.7069,N,8242.8322,W,9,2.19,1.1266333332,0.2,93.3191933252,,"2806.7069N,8242.8322W"
251214,174824,2806.707,N,8242.8322,W,9,2.26,1.1626444443,0.2,93.5517222141,,"2806.707N,8242.8322W"
251214,174824.2,2806.7071,N,8242.8322,W,8.9,2.14,1.100911111,0.2,93.7719044363,,"2806.7071N,8242.8322W"
251214,174824.4,2806.7072,N,8242.8322,W,8.8,2.06,1.0597555555,0.2,93.9838555474,,"2806.7072N,8242.8322W"
251214,174824.6,2806.7073,N,8242.8321,W,8.7,2.04,1.0494666666,0.2,94.1937488807,,"2806.7073N,8242.8321W"
251214,174824.8,2806.7074,N,8242.8321,W,8.6,1.78,0.915711111,0.2,94.3768911029,,"2806.7074N,8242.8321W"
251214,174825,2806.7076,N,8242.8321,W,8.5,1.96,1.008311111,0.2,94.5785533251,,"2806.7076N,8242.8321W"
251214,174825.2,2806.7077,N,8242.832,W,8.3,2.1,1.0803333332,0.2,94.7946199918,,"2806.7077N,8242.832W"
251214,174825.4,2806.7078,N,8242.832,W,8.2,2.11,1.0854777777,0.2,95.0117155473,,"2806.7078N,8242.832W"
251214,174825.6,2806.7079,N,8242.832,W,8.1,1.9,0.9774444444,0.2,95.2072044362,,"2806.7079N,8242.832W"
251214,174825.8,2806.708,N,8242.832,W,8.1,1.82,0.9362888888,0.2,95.394462214,,"2806.708N,8242.832W"
251214,174826,2806.7081,N,8242.832,W,8,1.9,0.9774444444,0.2,95.5899511028,,"2806.7081N,8242.832W"
251214,174826.2,2806.7083,N,8242.832,W,8,2.09,1.0751888888,0.2,95.8049888806,,"2806.7083N,8242.832W"
251214,174826.4,2806.7084,N,8242.8319,W,7.9,2.26,1.1626444443,0.2,96.0375177695,,"2806.7084N,8242.8319W"
251214,174826.6,2806.7085,N,8242.8318,W,7.8,2.06,1.0597555555,0.2,96.2494688806,,"2806.7085N,8242.8318W"
251214,174826.8,2806.7086,N,8242.8318,W,7.7,1.97,1.0134555555,0.2,96.4521599916,,"2806.7086N,8242.8318W"
251214,174827,2806.7087,N,8242.8317,W,7.5,1.81,0.9311444444,0.2,96.6383888805,,"2806.7087N,8242.8317W"
251214,174827.2,2806.7088,N,8242.8317,W,7.5,1.71,0.8796999999,0.2,96.8143288805,,"2806.7088N,8242.8317W"
251214,174827.4,2806.7089,N,8242.8316,W,7.4,1.63,0.8385444444,0.2,96.9820377694,,"2806.7089N,8242.8316W"
251214,174827.6,2806.7091,N,8242.8315,W,7.3,1.8,0.9259999999,0.2,97.1672377694,,"2806.7091N,8242.8315W"
251214,174827.8,2806.7092,N,8242.8314,W,7.2,2.08,1.0700444444,0.2,97.3812466582,,"2806.7092N,8242.8314W"
251214,174828,2806.7094,N,8242.8313,W,7.2,2.18,1.1214888888,0.2,97.605544436,,"2806.7094N,8242.8313W"
251214,174828.2,2806.7095,N,8242.8312,W,7.1,2.22,1.1420666666,0.2,97.8339577693,,"2806.7095N,8242.8312W"
251214,174828.4,2806.7097,N,8242.8311,W,7,2.56,1.3169777777,0.2,98.0973533248,,"2806.7097N,8242.8311W"
251214,174828.6,2806.7099,N,8242.831,W,6.9,2.52,1.2963999999,0.2,98.3566333248,,"2806.7099N,8242.831W"
251214,174828.8,2806.71,N,8242.831,W,6.8,2.29,1.1780777777,0.2,98.5922488803,,"2806.71N,8242.831W"
251214,174829,2806.7101,N,8242.8309,W,6.8,1.89,0.9722999999,0.2,98.7867088803,,"2806.7101N,8242.8309W"
251214,174829.2,2806.7102,N,8242.8309,W,6.7,1.92,0.9877333332,0.2,98.984255547,,"2806.7102N,8242.8309W"
251214,174829.4,2806.7104,N,8242.8309,W,6.6,2.04,1.0494666666,0.2,99.1941488803,,"2806.7104N,8242.8309W"
251214,174829.6,2806.7106,N,8242.8308,W,6.4,2.23,1.147211111,0.2,99.4235911025,,"2806.7106N,8242.8308W"
251214,174829.8,2806.7107,N,8242.8306,W,6.4,2.35,1.2089444443,0.2,99.6653799914,,"2806.7107N,8242.8306W"
251214,174830,2806.7108,N,8242.8304,W,6.4,2.6,1.3375555554,0.2,99.9328911025,,"2806.7108N,8242.8304W"
251214,174830.2,2806.7109,N,8242.8302,W,6.4,2.69,1.3838555554,0.2,100.2096622136,,"2806.7109N,8242.8302W"
251214,174830.4,2806.711,N,8242.8301,W,6.4,2.68,1.378711111,0.2,100.4854044357,,"2806.711N,8242.8301W"
